county_fips,county_name,state,num_datacenters
28119,Quitman County,Mississippi,0.0
28121,Rankin County,Mississippi,1.0
28123,Scott County,Mississippi,0.0
28125,Sharkey County,Mississippi,0.0
28127,Simpson County,Mississippi,0.0
28129,Smith County,Mississippi,0.0
28131,Stone County,Mississippi,0.9374068554396424
28133,Sunflower County,Mississippi,0.0
28135,Tallahatchie County,Mississippi,0.0
28137,Tate County,Mississippi,0.0
28139,Tippah County,Mississippi,0.0
28141,Tishomingo County,Mississippi,0.0
28143,Tunica County,Mississippi,0.0
28145,Union County,Mississippi,0.0
28147,Walthall County,Mississippi,0.0
28149,Warren County,Mississippi,1.0
28151,Washington County,Mississippi,0.0
28153,Wayne County,Mississippi,0.0
28155,Webster County,Mississippi,0.0
28157,Wilkinson County,Mississippi,0.0
28159,Winston County,Mississippi,0.0
28161,Yalobusha County,Mississippi,0.0
28163,Yazoo County,Mississippi,0.0
29001,Adair County,Missouri,0.0
29003,Andrew County,Missouri,0.0
29005,Atchison County,Missouri,0.0
29007,Audrain County,Missouri,0.9987244897959184
29009,Barry County,Missouri,0.0
29011,Barton County,Missouri,0.0
29013,Bates County,Missouri,0.0
29015,Benton County,Missouri,0.0
29017,Bollinger County,Missouri,0.0
29019,Boone County,Missouri,3.95873786407767
29021,Buchanan County,Missouri,0.0
29023,Butler County,Missouri,0.0
29025,Caldwell County,Missouri,0.0
29027,Callaway County,Missouri,0.0677747124009158
29029,Camden County,Missouri,0.0
29031,Cape Girardeau County,Missouri,0.0
29033,Carroll County,Missouri,0.0
29035,Carter County,Missouri,0.0
29037,Cass County,Missouri,0.0
29039,Cedar County,Missouri,0.0
29041,Chariton County,Missouri,0.0
29043,Christian County,Missouri,0.0
29045,Clark County,Missouri,0.0
29047,Clay County,Missouri,15.0
29049,Clinton County,Missouri,0.0
29051,Cole County,Missouri,0.9687287559483344
29053,Cooper County,Missouri,0.0
29055,Crawford County,Missouri,0.0
29057,Dade County,Missouri,0.0
29059,Dallas County,Missouri,0.0
29061,Daviess County,Missouri,0.0
29063,DeKalb County,Missouri,0.0
29065,Dent County,Missouri,0.0014524328249818
29067,Douglas County,Missouri,0.0
29069,Dunklin County,Missouri,0.0
29071,Franklin County,Missouri,0.0
29073,Gasconade County,Missouri,0.0
29075,Gentry County,Missouri,0.0
29077,Greene County,Missouri,1.0
29079,Grundy County,Missouri,0.0
29081,Harrison County,Missouri,0.0
29083,Henry County,Missouri,0.0
29085,Hickory County,Missouri,0.0
29087,Holt County,Missouri,0.0
29089,Howard County,Missouri,0.0
29091,Howell County,Missouri,0.0
29093,Iron County,Missouri,0.0
29095,Jackson County,Missouri,17.0
29097,Jasper County,Missouri,0.5655690352397458
29099,Jefferson County,Missouri,0.9979101358411704
29101,Johnson County,Missouri,0.0
29103,Knox County,Missouri,0.0
29105,Laclede County,Missouri,0.0
29107,Lafayette County,Missouri,0.0
29109,Lawrence County,Missouri,0.0
29111,Lewis County,Missouri,0.0
29113,Lincoln County,Missouri,0.0
29115,Linn County,Missouri,0.0
29117,Livingston County,Missouri,0.0
29119,McDonald County,Missouri,0.0
29121,Macon County,Missouri,0.0
29123,Madison County,Missouri,0.0
29125,Maries County,Missouri,0.0
29127,Marion County,Missouri,0.0
29129,Mercer County,Missouri,0.0
29131,Miller County,Missouri,0.0
29133,Mississippi County,Missouri,0.0
29135,Moniteau County,Missouri,0.0
29137,Monroe County,Missouri,0.0012755102040816
29139,Montgomery County,Missouri,17.617021276595747
29141,Morgan County,Missouri,0.0
29143,New Madrid County,Missouri,0.0
29145,Newton County,Missouri,0.4344309647602541
29147,Nodaway County,Missouri,0.0
29149,Oregon County,Missouri,0.0
29151,Osage County,Missouri,0.0047586675730795
29153,Ozark County,Missouri,0.0
29155,Pemiscot County,Missouri,0.0
29157,Perry County,Missouri,0.0
29159,Pettis County,Missouri,0.0
29161,Phelps County,Missouri,0.998547567175018
29163,Pike County,Missouri,0.0
29165,Platte County,Missouri,3.0
29167,Polk County,Missouri,0.0
29169,Pulaski County,Missouri,0.0
29171,Putnam County,Missouri,0.0
29173,Ralls County,Missouri,0.0
29175,Randolph County,Missouri,0.0
29177,Ray County,Missouri,0.0
29179,Reynolds County,Missouri,0.0
29181,Ripley County,Missouri,0.0
29183,St. Charles County,Missouri,1.0
29185,St. Clair County,Missouri,0.0
29186,Ste. Genevieve County,Missouri,0.0020898641588296
29187,St. Francois County,Missouri,0.0
29189,St. Louis County,Missouri,4.0
29195,Saline County,Missouri,0.0
29197,Schuyler County,Missouri,0.0
29199,Scotland County,Missouri,0.0
29201,Scott County,Missouri,0.0
29203,Shannon County,Missouri,0.0
29205,Shelby County,Missouri,0.0
29207,Stoddard County,Missouri,0.0
29209,Stone County,Missouri,0.0
29211,Sullivan County,Missouri,0.0
29213,Taney County,Missouri,0.0
29215,Texas County,Missouri,0.0
29217,Vernon County,Missouri,0.0
29219,Warren County,Missouri,0.3829787234042544
29221,Washington County,Missouri,0.0
29223,Wayne County,Missouri,0.0
29225,Webster County,Missouri,0.0
29227,Worth County,Missouri,0.0
29229,Wright County,Missouri,0.0
29510,St. Louis city,Missouri,13.0
30001,Beaverhead County,Montana,0.0
30003,Big Horn County,Montana,0.0
30005,Blaine County,Montana,0.0
30007,Broadwater County,Montana,0.0
30009,Carbon County,Montana,0.0
30011,Carter County,Montana,0.0
30013,Cascade County,Montana,21.0
30015,Chouteau County,Montana,0.0
30017,Custer County,Montana,0.0
30019,Daniels County,Montana,0.0
30021,Dawson County,Montana,0.0
30023,Deer Lodge County,Montana,0.0
30025,Fallon County,Montana,0.0
30027,Fergus County,Montana,0.0
30029,Flathead County,Montana,0.0
30031,Gallatin County,Montana,1.0
30033,Garfield County,Montana,0.0
30035,Glacier County,Montana,0.0
30037,Golden Valley County,Montana,0.0
30039,Granite County,Montana,0.0
30041,Hill County,Montana,0.0
30043,Jefferson County,Montana,0.0005279831045406
30045,Judith Basin County,Montana,0.0
30047,Lake County,Montana,0.0
30049,Lewis and Clark County,Montana,0.0
30051,Liberty County,Montana,0.0
30053,Lincoln County,Montana,0.0
30055,McCone County,Montana,0.0
30057,Madison County,Montana,0.0
30059,Meagher County,Montana,0.0
30061,Mineral County,Montana,0.0
30063,Missoula County,Montana,0.0
30065,Musselshell County,Montana,0.0
30067,Park County,Montana,0.0
30069,Petroleum County,Montana,0.0
30071,Phillips County,Montana,0.0
30073,Pondera County,Montana,0.0
30075,Powder River County,Montana,0.0
30077,Powell County,Montana,0.0
30079,Prairie County,Montana,0.0
30081,Ravalli County,Montana,0.0
30083,Richland County,Montana,0.0
30085,Roosevelt County,Montana,0.0
30087,Rosebud County,Montana,0.0
30089,Sanders County,Montana,0.0
30091,Sheridan County,Montana,0.0
30093,Silver Bow County,Montana,1.9994720168954594
30095,Stillwater County,Montana,0.0
30097,Sweet Grass County,Montana,0.0
30099,Teton County,Montana,0.0
30101,Toole County,Montana,0.0
30103,Treasure County,Montana,0.0
30105,Valley County,Montana,0.0
30107,Wheatland County,Montana,0.0
30109,Wibaux County,Montana,0.0
30111,Yellowstone County,Montana,3.0
31001,Adams County,Nebraska,1.0
31003,Antelope County,Nebraska,0.0
31005,Arthur County,Nebraska,0.0
31007,Banner County,Nebraska,0.0
31009,Blaine County,Nebraska,0.0
31011,Boone County,Nebraska,0.0
31013,Box Butte County,Nebraska,0.0
31015,Boyd County,Nebraska,0.0
31017,Brown County,Nebraska,0.0
31019,Buffalo County,Nebraska,0.9939271255060728
31021,Burt County,Nebraska,0.0
31023,Butler County,Nebraska,0.0
31025,Cass County,Nebraska,0.0
31027,Cedar County,Nebraska,0.0
31029,Chase County,Nebraska,0.0
31031,Cherry County,Nebraska,0.0
31033,Cheyenne County,Nebraska,0.0
31035,Clay County,Nebraska,0.0
31037,Colfax County,Nebraska,0.0
31039,Cuming County,Nebraska,0.0
31041,Custer County,Nebraska,0.0
31043,Dakota County,Nebraska,0.0
31045,Dawes County,Nebraska,0.0
31047,Dawson County,Nebraska,0.0
31049,Deuel County,Nebraska,0.0
31051,Dixon County,Nebraska,0.0
31053,Dodge County,Nebraska,0.0
31055,Douglas County,Nebraska,12.930859067998714
31057,Dundy County,Nebraska,0.0
31059,Fillmore County,Nebraska,0.0
31061,Franklin County,Nebraska,0.0
31063,Frontier County,Nebraska,0.0
31065,Furnas County,Nebraska,0.0
31067,Gage County,Nebraska,0.0
31069,Garden County,Nebraska,0.0
31071,Garfield County,Nebraska,0.0
31073,Gosper County,Nebraska,0.0
31075,Grant County,Nebraska,0.0
31077,Greeley County,Nebraska,0.0
31079,Hall County,Nebraska,0.0
31081,Hamilton County,Nebraska,2.0
31083,Harlan County,Nebraska,0.0
31085,Hayes County,Nebraska,0.0
31087,Hitchcock County,Nebraska,0.0
31089,Holt County,Nebraska,0.0
31091,Hooker County,Nebraska,0.0
31093,Howard County,Nebraska,0.0
31095,Jefferson County,Nebraska,0.0
31097,Johnson County,Nebraska,0.0
31099,Kearney County,Nebraska,0.0060728744939271
31101,Keith County,Nebraska,0.0
31103,Keya Paha County,Nebraska,0.0
31105,Kimball County,Nebraska,0.0
31107,Knox County,Nebraska,0.0
31109,Lancaster County,Nebraska,3.0
31111,Lincoln County,Nebraska,0.0
31113,Logan County,Nebraska,0.0
31115,Loup County,Nebraska,0.0
31117,McPherson County,Nebraska,0.0
31119,Madison County,Nebraska,0.0
31121,Merrick County,Nebraska,0.0
31123,Morrill County,Nebraska,0.0
31125,Nance County,Nebraska,0.0
31127,Nemaha County,Nebraska,0.0
31129,Nuckolls County,Nebraska,0.0
31131,Otoe County,Nebraska,0.0
31133,Pawnee County,Nebraska,0.0
31135,Perkins County,Nebraska,0.0
31137,Phelps County,Nebraska,0.0
31139,Pierce County,Nebraska,0.0
31141,Platte County,Nebraska,0.0
31143,Polk County,Nebraska,0.0
31145,Red Willow County,Nebraska,0.0
31147,Richardson County,Nebraska,0.0
31149,Rock County,Nebraska,0.0
31151,Saline County,Nebraska,0.0
31153,Sarpy County,Nebraska,18.92628378914414
31155,Saunders County,Nebraska,0.0
31157,Scotts Bluff County,Nebraska,0.0
31159,Seward County,Nebraska,0.0
31161,Sheridan County,Nebraska,0.0
31163,Sherman County,Nebraska,0.0
31165,Sioux County,Nebraska,0.0
31167,Stanton County,Nebraska,0.0
31169,Thayer County,Nebraska,0.0
31171,Thomas County,Nebraska,0.0
31173,Thurston County,Nebraska,0.0
31175,Valley County,Nebraska,0.0
31177,Washington County,Nebraska,0.14285714285714252
31179,Wayne County,Nebraska,0.0
31181,Webster County,Nebraska,0.0
31183,Wheeler County,Nebraska,0.0
31185,York County,Nebraska,0.0
32001,Churchill County,Nevada,1.0141570141570142
32003,Clark County,Nevada,36.0
32005,Douglas County,Nevada,0.0
32007,Elko County,Nevada,1.0
32009,Esmeralda County,Nevada,0.0
32011,Eureka County,Nevada,0.0
32013,Humboldt County,Nevada,0.0
32015,Lander County,Nevada,0.0
32017,Lincoln County,Nevada,0.0
32019,Lyon County,Nevada,17.985842985842986
32021,Mineral County,Nevada,0.0
32023,Nye County,Nevada,0.0
32027,Pershing County,Nevada,0.0
32029,Storey County,Nevada,7.363253856942496
32031,Washoe County,Nevada,15.636746143057504
32033,White Pine County,Nevada,0.0
32510,Carson City,Nevada,1.0
33001,Belknap County,New Hampshire,1.0
33003,Carroll County,New Hampshire,0.0
33005,Cheshire County,New Hampshire,1.0
33007,Coos County,New Hampshire,0.0
33009,Grafton County,New Hampshire,2.0
33011,Hillsborough County,New Hampshire,3.961728395061728
33013,Merrimack County,New Hampshire,0.0
33015,Rockingham County,New Hampshire,2.038271604938272
33017,Strafford County,New Hampshire,0.0
33019,Sullivan County,New Hampshire,0.0
34001,Atlantic County,New Jersey,2.0
34003,Bergen County,New Jersey,7.014933946008041
34005,Burlington County,New Jersey,1.0
34007,Camden County,New Jersey,1.0
34009,Cape May County,New Jersey,0.0
34011,Cumberland County,New Jersey,0.0
34013,Essex County,New Jersey,6.997985901309164
34015,Gloucester County,New Jersey,0.0
34017,Hudson County,New Jersey,12.98506605399196
34019,Hunterdon County,New Jersey,1.0483351235230933
34021,Mercer County,New Jersey,0.0
34023,Middlesex County,New Jersey,14.0
34025,Monmouth County,New Jersey,0.0
34027,Morris County,New Jersey,4.997167138810198
34029,Ocean County,New Jersey,0.0
34031,Passaic County,New Jersey,6.002014098690836
34033,Salem County,New Jersey,0.0
34035,Somerset County,New Jersey,5.951664876476906
34037,Sussex County,New Jersey,1.997444930155319
34039,Union County,New Jersey,1.0
34041,Warren County,New Jersey,0.0053879310344827
35001,Bernalillo County,New Mexico,7.0
35003,Catron County,New Mexico,0.0
35005,Chaves County,New Mexico,0.0
35006,Cibola County,New Mexico,0.0
35007,Colfax County,New Mexico,0.0
35009,Curry County,New Mexico,1.0
35011,De Baca County,New Mexico,0.0
35013,Doña Ana County,New Mexico,1.0
35015,Eddy County,New Mexico,0.0
35017,Grant County,New Mexico,0.0
35019,Guadalupe County,New Mexico,0.0
35021,Harding County,New Mexico,0.0
35023,Hidalgo County,New Mexico,0.0
35025,Lea County,New Mexico,0.0
35027,Lincoln County,New Mexico,0.0
35028,Los Alamos County,New Mexico,0.0
35029,Luna County,New Mexico,0.0
35031,McKinley County,New Mexico,0.0
35033,Mora County,New Mexico,0.0
35035,Otero County,New Mexico,0.0
35037,Quay County,New Mexico,0.0
35039,Rio Arriba County,New Mexico,0.0
35041,Roosevelt County,New Mexico,0.0
35043,Sandoval County,New Mexico,0.0
35045,San Juan County,New Mexico,0.0
35047,San Miguel County,New Mexico,0.0
35049,Santa Fe County,New Mexico,0.0
35051,Sierra County,New Mexico,0.0
35053,Socorro County,New Mexico,0.0
35055,Taos County,New Mexico,1.0
35057,Torrance County,New Mexico,0.0
35059,Union County,New Mexico,0.0
35061,Valencia County,New Mexico,11.0
36001,Albany County,New York,13.0
36003,Allegany County,New York,0.0
36005,Bronx County,New York,0.0
36007,Broome County,New York,0.0
36009,Cattaraugus County,New York,0.0
36011,Cayuga County,New York,0.0
36013,Chautauqua County,New York,0.0
36015,Chemung County,New York,0.0
36017,Chenango County,New York,0.0
36019,Clinton County,New York,2.032967032967033
36021,Columbia County,New York,0.0
36023,Cortland County,New York,0.0
36025,Delaware County,New York,0.0
36027,Dutchess County,New York,1.0
36029,Erie County,New York,17.0
36031,Essex County,New York,0.0
36033,Franklin County,New York,0.967032967032967
36035,Fulton County,New York,0.0
36037,Genesee County,New York,1.0
36039,Greene County,New York,0.0
36041,Hamilton County,New York,0.0
36043,Herkimer County,New York,0.035494880546075
36045,Jefferson County,New York,0.9995655951346656
36047,Kings County,New York,2.010402219140083
36049,Lewis County,New York,0.0004344048653344
36051,Livingston County,New York,0.0
36053,Madison County,New York,0.0
36055,Monroe County,New York,4.0
36057,Montgomery County,New York,0.0
36059,Nassau County,New York,4.264754368611936
36061,New York County,New York,43.98959778085992
36063,Niagara County,New York,13.0
36065,Oneida County,New York,0.9645051194539248
36067,Onondaga County,New York,6.0
36069,Ontario County,New York,0.0
36071,Orange County,New York,0.0
36073,Orleans County,New York,1.0
36075,Oswego County,New York,0.0
36077,Otsego County,New York,0.0
36079,Putnam County,New York,0.0
36081,Queens County,New York,0.0
36083,Rensselaer County,New York,0.0
36085,Richmond County,New York,3.0
36087,Rockland County,New York,9.0
36089,St. Lawrence County,New York,1.0
36091,Saratoga County,New York,1.0
36093,Schenectady County,New York,0.0
36095,Schoharie County,New York,0.0
36097,Schuyler County,New York,0.0
36099,Seneca County,New York,1.0
36101,Steuben County,New York,0.0
36103,Suffolk County,New York,7.735245631388064
36105,Sullivan County,New York,0.0
36107,Tioga County,New York,0.0
36109,Tompkins County,New York,0.0
36111,Ulster County,New York,0.0
36113,Warren County,New York,0.0
36115,Washington County,New York,0.0
36117,Wayne County,New York,0.0
36119,Westchester County,New York,9.0
36121,Wyoming County,New York,0.0
36123,Yates County,New York,0.0
37001,Alamance County,North Carolina,0.0
37003,Alexander County,North Carolina,0.0
37005,Alleghany County,North Carolina,0.0
37007,Anson County,North Carolina,0.0
37009,Ashe County,North Carolina,0.0
37011,Avery County,North Carolina,0.0
37013,Beaufort County,North Carolina,0.0
37015,Bertie County,North Carolina,0.0
37017,Bladen County,North Carolina,0.003976143141153
37019,Brunswick County,North Carolina,0.0
37021,Buncombe County,North Carolina,1.0
37023,Burke County,North Carolina,0.9992301572100012
37025,Cabarrus County,North Carolina,0.7654019763569516
37027,Caldwell County,North Carolina,2.997038499506417
37029,Camden County,North Carolina,0.0
37031,Carteret County,North Carolina,0.0
37033,Caswell County,North Carolina,0.0
37035,Catawba County,North Carolina,15.109471524552465
37037,Chatham County,North Carolina,3.389314511361755
37039,Cherokee County,North Carolina,0.0
37041,Chowan County,North Carolina,0.0
37043,Clay County,North Carolina,0.0
37045,Cleveland County,North Carolina,0.9160220994475138
37047,Columbus County,North Carolina,0.0
37049,Craven County,North Carolina,0.0
37051,Cumberland County,North Carolina,1.9960238568588466
37053,Currituck County,North Carolina,0.0
37055,Dare County,North Carolina,0.0
37057,Davidson County,North Carolina,0.2386569872958257
37059,Davie County,North Carolina,0.0
37061,Duplin County,North Carolina,0.0
37063,Durham County,North Carolina,4.071266920652116
37065,Edgecombe County,North Carolina,1.9978609625668446
37067,Forsyth County,North Carolina,1.8007621735721635
37069,Franklin County,North Carolina,0.0
37071,Gaston County,North Carolina,0.0839779005524861
37073,Gates County,North Carolina,0.0
37075,Graham County,North Carolina,0.0
37077,Granville County,North Carolina,0.0067567567567567
37079,Greene County,North Carolina,0.0
37081,Guilford County,North Carolina,5.0
37083,Halifax County,North Carolina,0.0
37085,Harnett County,North Carolina,0.0
37087,Haywood County,North Carolina,0.0
37089,Henderson County,North Carolina,0.0
37091,Hertford County,North Carolina,0.0
37093,Hoke County,North Carolina,0.0
37095,Hyde County,North Carolina,0.0
37097,Iredell County,North Carolina,6.0
37099,Jackson County,North Carolina,1.0
37101,Johnston County,North Carolina,0.7983648998501158
37103,Jones County,North Carolina,0.0
37105,Lee County,North Carolina,0.0
37107,Lenoir County,North Carolina,0.0
37109,Lincoln County,North Carolina,0.8942598187311176
37111,McDowell County,North Carolina,0.0
37113,Macon County,North Carolina,0.0
37115,Madison County,North Carolina,0.0
37117,Martin County,North Carolina,0.0
37119,Mecklenburg County,North Carolina,26.982985120417244
37121,Mitchell County,North Carolina,0.0
37123,Montgomery County,North Carolina,0.0
37125,Moore County,North Carolina,0.0
37127,Nash County,North Carolina,0.0
37129,New Hanover County,North Carolina,0.0
37131,Northampton County,North Carolina,0.0
37133,Onslow County,North Carolina,0.0
37135,Orange County,North Carolina,0.0
37137,Pamlico County,North Carolina,0.0
37139,Pasquotank County,North Carolina,0.0
37141,Pender County,North Carolina,0.0
37143,Perquimans County,North Carolina,0.0
37145,Person County,North Carolina,0.9932432432432432
37147,Pitt County,North Carolina,0.002139037433155
37149,Polk County,North Carolina,0.9540229885057472
37151,Randolph County,North Carolina,0.0
37153,Richmond County,North Carolina,0.0
37155,Robeson County,North Carolina,0.0
37157,Rockingham County,North Carolina,0.9658634538152612
37159,Rowan County,North Carolina,0.2516129032258064
37161,Rutherford County,North Carolina,4.045977011494252
37163,Sampson County,North Carolina,0.0
37165,Scotland County,North Carolina,0.0
37167,Stanly County,North Carolina,0.0
37169,Stokes County,North Carolina,1.9947173853167497
37171,Surry County,North Carolina,0.0
37173,Swain County,North Carolina,0.0
37175,Transylvania County,North Carolina,3.0
37177,Tyrrell County,North Carolina,0.0
37179,Union County,North Carolina,0.0
37181,Vance County,North Carolina,0.0
37183,Wake County,North Carolina,12.52154147301406
37185,Warren County,North Carolina,0.0
37187,Washington County,North Carolina,0.0
37189,Watauga County,North Carolina,0.0
37191,Wayne County,North Carolina,0.2195121951219512
37193,Wilkes County,North Carolina,0.0
37195,Wilson County,North Carolina,0.0
37197,Yadkin County,North Carolina,0.0
37199,Yancey County,North Carolina,0.0
38001,Adams County,South Dakota,0.0
38003,Barnes County,North Dakota,0.0
38005,Benson County,North Dakota,0.0
38007,Billings County,North Dakota,0.0
38009,Bottineau County,North Dakota,0.0
38011,Bowman County,North Dakota,0.0
38013,Burke County,North Dakota,0.0
38015,Burleigh County,North Dakota,2.0
38017,Cass County,North Dakota,5.0
38019,Cavalier County,North Dakota,1.0
38021,Dickey County,North Dakota,3.0
38023,Divide County,North Dakota,0.0
38025,Dunn County,North Dakota,0.0
38027,Eddy County,North Dakota,0.0
38029,Emmons County,North Dakota,0.0
38031,Foster County,North Dakota,0.0
38033,Golden Valley County,North Dakota,0.0
38035,Grand Forks County,North Dakota,2.0
38037,Grant County,North Dakota,0.0
38039,Griggs County,North Dakota,0.0
38041,Hettinger County,North Dakota,0.0
38043,Kidder County,North Dakota,0.0
38045,LaMoure County,North Dakota,0.0
38047,Logan County,North Dakota,0.0
38049,McHenry County,North Dakota,0.0
38051,McIntosh County,North Dakota,0.0
38053,McKenzie County,North Dakota,0.0
38055,McLean County,North Dakota,0.0
38057,Mercer County,North Dakota,0.0
38059,Morton County,North Dakota,0.0
38061,Mountrail County,North Dakota,0.0357142857142857
38063,Nelson County,North Dakota,0.0
38065,Oliver County,North Dakota,0.0
38067,Pembina County,North Dakota,0.0
38069,Pierce County,North Dakota,0.0
38071,Ramsey County,North Dakota,0.0
38073,Ransom County,North Dakota,0.0
38075,Renville County,North Dakota,0.0
38077,Richland County,North Dakota,0.0
38079,Rolette County,North Dakota,0.0
38081,Sargent County,North Dakota,0.0
38083,Sheridan County,North Dakota,0.0
38085,Sioux County,North Dakota,0.0
38087,Slope County,North Dakota,0.0
38089,Stark County,North Dakota,0.0
38091,Steele County,North Dakota,0.0
38093,Stutsman County,North Dakota,1.0
38095,Towner County,North Dakota,0.0
38097,Traill County,North Dakota,0.0
38099,Walsh County,North Dakota,0.0
38101,Ward County,North Dakota,0.0
38103,Wells County,North Dakota,0.0
38105,Williams County,North Dakota,9.964285714285715
39001,Adams County,Ohio,0.0
39003,Allen County,Ohio,0.9991666666666666
39005,Ashland County,Ohio,0.0
39007,Ashtabula County,Ohio,0.0
39009,Athens County,Ohio,0.0
39011,Auglaize County,Ohio,0.0008333333333333
39013,Belmont County,Ohio,0.0
39015,Brown County,Ohio,0.0
39017,Butler County,Ohio,6.9926778242677825
39019,Carroll County,Ohio,0.0
39021,Champaign County,Ohio,0.014450867052023
39023,Clark County,Ohio,1.9855491329479769
39025,Clermont County,Ohio,0.0
39027,Clinton County,Ohio,0.0
39029,Columbiana County,Ohio,0.0
39031,Coshocton County,Ohio,1.0
39033,Crawford County,Ohio,0.0
39035,Cuyahoga County,Ohio,21.0
39037,Darke County,Ohio,0.0
39039,Defiance County,Ohio,0.0
39041,Delaware County,Ohio,4.1571706124006385
39043,Erie County,Ohio,1.0
39045,Fairfield County,Ohio,1.9508196721311477
39047,Fayette County,Ohio,0.0
39049,Franklin County,Ohio,69.17718615858647
39051,Fulton County,Ohio,0.0
39053,Gallia County,Ohio,0.0
39055,Geauga County,Ohio,0.0
39057,Greene County,Ohio,1.0
39059,Guernsey County,Ohio,0.0
39061,Hamilton County,Ohio,12.880456504090427
39063,Hancock County,Ohio,0.0
39065,Hardin County,Ohio,0.0
39067,Harrison County,Ohio,0.0
39069,Henry County,Ohio,0.0
39071,Highland County,Ohio,0.0
39073,Hocking County,Ohio,0.0
39075,Holmes County,Ohio,0.0
39077,Huron County,Ohio,0.0
39079,Jackson County,Ohio,0.0
39081,Jefferson County,Ohio,0.0
39083,Knox County,Ohio,0.0
39085,Lake County,Ohio,0.0
39087,Lawrence County,Ohio,0.997750281214848
39089,Licking County,Ohio,43.67887278306466
39091,Logan County,Ohio,0.0
39093,Lorain County,Ohio,1.0004147656574034
39095,Lucas County,Ohio,2.0
39097,Madison County,Ohio,2.4544179523141647
39099,Mahoning County,Ohio,0.9828819190269721
39101,Marion County,Ohio,0.0
39103,Medina County,Ohio,0.9995852343425964
39105,Meigs County,Ohio,0.0
39107,Mercer County,Ohio,0.0
39109,Miami County,Ohio,0.9908350305498982
39111,Monroe County,Ohio,1.0
39113,Montgomery County,Ohio,3.991575400168492
39115,Morgan County,Ohio,0.0
39117,Morrow County,Ohio,0.0
39119,Muskingum County,Ohio,0.0
39121,Noble County,Ohio,0.0
39123,Ottawa County,Ohio,0.0
39125,Paulding County,Ohio,0.0
39127,Perry County,Ohio,0.0
39129,Pickaway County,Ohio,1.2420382165605095
39131,Pike County,Ohio,0.0
39133,Portage County,Ohio,0.0
39135,Preble County,Ohio,1.0
39137,Putnam County,Ohio,1.0
39139,Richland County,Ohio,0.0
39141,Ross County,Ohio,0.0
39143,Sandusky County,Ohio,0.0
39145,Scioto County,Ohio,1.0022497187851518
39147,Seneca County,Ohio,0.0
39149,Shelby County,Ohio,2.0091649694501017
39151,Stark County,Ohio,4.87367405978785
39153,Summit County,Ohio,6.12632594021215
39155,Trumbull County,Ohio,2.017118080973028
39157,Tuscarawas County,Ohio,0.0
39159,Union County,Ohio,10.339494604942413
39161,Van Wert County,Ohio,1.0
39163,Vinton County,Ohio,0.0
39165,Warren County,Ohio,5.135290271473299
39167,Washington County,Ohio,0.0
39169,Wayne County,Ohio,0.0
39171,Williams County,Ohio,0.0
39173,Wood County,Ohio,1.0
39175,Wyandot County,Ohio,0.0
40001,Adair County,Oklahoma,0.0
40003,Alfalfa County,Oklahoma,0.0
40005,Atoka County,Oklahoma,0.0
40007,Beaver County,Oklahoma,0.0
40009,Beckham County,Oklahoma,0.0
40011,Blaine County,Oklahoma,0.0
40013,Bryan County,Oklahoma,0.0
40015,Caddo County,Oklahoma,0.0
40017,Canadian County,Oklahoma,0.1037388098999473
40019,Carter County,Oklahoma,0.0
40021,Cherokee County,Oklahoma,0.0
40023,Choctaw County,Oklahoma,0.0
40025,Cimarron County,Oklahoma,0.0
40027,Cleveland County,Oklahoma,0.0
40029,Coal County,Oklahoma,0.0
40031,Comanche County,Oklahoma,0.0
40033,Cotton County,Oklahoma,0.0
40035,Craig County,Oklahoma,0.8933764135702746
40037,Creek County,Oklahoma,0.0306946688206785
40039,Custer County,Oklahoma,0.0
40041,Delaware County,Oklahoma,0.0016155088852988
40043,Dewey County,Oklahoma,0.0
40045,Ellis County,Oklahoma,0.0
40047,Garfield County,Oklahoma,0.0
40049,Garvin County,Oklahoma,0.0
40051,Grady County,Oklahoma,0.0
40053,Grant County,Oklahoma,0.0
40055,Greer County,Oklahoma,0.0
40057,Harmon County,Oklahoma,0.0
40059,Harper County,Oklahoma,0.0
40061,Haskell County,Oklahoma,0.0
40063,Hughes County,Oklahoma,0.0
40065,Jackson County,Oklahoma,0.0
40067,Jefferson County,Oklahoma,0.0
40069,Johnston County,Oklahoma,0.0
40071,Kay County,Oklahoma,0.0
40073,Kingfisher County,Oklahoma,0.0
40075,Kiowa County,Oklahoma,0.0
40077,Latimer County,Oklahoma,0.0
40079,Le Flore County,Oklahoma,0.0
40081,Lincoln County,Oklahoma,0.0
40083,Logan County,Oklahoma,0.0
40085,Love County,Oklahoma,0.0
40087,McClain County,Oklahoma,0.0
40089,McCurtain County,Oklahoma,0.0
40091,McIntosh County,Oklahoma,0.0
40093,Major County,Oklahoma,0.0
40095,Marshall County,Oklahoma,0.0
40097,Mayes County,Oklahoma,9.105008077544426
40099,Murray County,Oklahoma,0.0
40101,Muskogee County,Oklahoma,1.0
40103,Noble County,Oklahoma,0.0038809831824062
40105,Nowata County,Oklahoma,0.0
40107,Okfuskee County,Oklahoma,0.0
40109,Oklahoma County,Oklahoma,8.896261190100052
40111,Okmulgee County,Oklahoma,0.0
40113,Osage County,Oklahoma,0.1858502171303226
40115,Ottawa County,Oklahoma,0.0
40117,Pawnee County,Oklahoma,0.0
40119,Payne County,Oklahoma,0.9961190168175936
40121,Pittsburg County,Oklahoma,0.0
